-2.945783133,0.395348837
-2.918674699,0.434108527
-2.88253012,0.496124031
-2.855421687,0.542635659
-2.828313253,0.581395349
-2.792168675,0.596899225
-2.756024096,0.581395349
-2.710843373,0.519379845
-2.674698795,0.472868217
-2.647590361,0.426356589
-2.611445783,0.403100775
-2.56626506,0.426356589
-2.521084337,0.472868217
-2.493975904,0.527131783
-2.448795181,0.581395349
-2.412650602,0.612403101
-2.376506024,0.612403101
-2.340361446,0.589147287
-2.304216867,0.542635659
-2.277108434,0.488372093
-2.25,0.441860465
-2.222891566,0.418604651
-2.195783133,0.395348837
-2.159638554,0.426356589
-2.141566265,0.465116279
-2.123493976,0.511627907
-2.096385542,0.604651163
-2.069277108,0.689922481
-2.024096386,0.782945736
-1.987951807,0.829457364
-1.942771084,0.852713178
-1.915662651,0.837209302
-1.870481928,0.813953488
-1.825301205,0.76744186
-1.780120482,0.697674419
-1.734939759,0.596899225
-1.689759036,0.472868217
-1.644578313,0.356589147
-1.608433735,0.255813953
-1.572289157,0.19379845
-1.554216867,0.147286822
-1.545180723,0.139534884
-1.518072289,0.139534884
-1.490963855,0.178294574
-1.436746988,0.248062016
-1.40060241,0.364341085
-1.328313253,0.527131783
-1.28313253,0.674418605
-1.237951807,0.798449612
-1.201807229,0.899224806
-1.174698795,0.968992248
-1.138554217,0.984496124
-1.102409639,0.96124031
-1.06626506,0.891472868
-1.003012048,0.751937984
-0.9862542955,0.6959138969
-0.9587628866,0.6249622034
-0.9450171821,0.5894863566
-0.9243986254,0.5599412256
-0.9106529210,0.5362996984
-0.8969072165,0.5067410114
-0.8831615120,0.4771823244
-0.8625429553,0.4476371934
-0.8419243986,0.4180920623
-0.8281786942,0.3944505351
-0.8075601375,0.3649054041
-0.7938144330,0.3353467171
-0.7731958763,0.3117187458
-0.7525773196,0.2880907745
-0.7319587629,0.2585456435
-0.7113402062,0.2290005124
-0.6975945017,0.2112761450
-0.6838487973,0.1935517775
-0.6838487973,0.1935517775
-0.6632302405,0.1758409660
-0.6426116838,0.1581301545
-0.6288659794,0.1463229468
-0.6082474227,0.1404464548
-0.5876288660,0.1404871226
-0.5670103093,0.1523621098
-0.5395189003,0.1642506531
-0.5189003436,0.1761256403
-0.4914089347,0.1880141836
-0.4639175258,0.1999027268
-0.4432989691,0.1881090750
-0.4226804124,0.1763154232
-0.3951890034,0.1645353274
-0.3745704467,0.1468245159
-0.3539518900,0.1291137044
-0.3333333333,0.1114028928
-0.3058419244,0.0937056372
-0.2783505155,0.0819255414
-0.2508591065,0.0701454455
-0.2096219931,0.0643096213
-0.1752577320,0.0643774009
-0.1477663230,0.0644316246
-0.1134020619,0.0644994042
-0.0790378007,0.0645671838
-0.0515463918,0.0587042477
-0.0240549828,0.0587584714
0.0034364261,0.0528955354
0.0240549828,0.0411018836
0.0515463918,0.0293217878
0.0859106529,0.0175552478
0.1134020619,0.0116923118
0.1408934708,0.0058293757
0.1683848797,0.0000664396
0.1958762887,0.0000206633
0.2233676976,0.0000748870
0.2508591065,0.0000291107
0.2852233677,0.0001968903
0.3333333333,0.0002917817
0.3814432990,0.0003866732
0.4226804124,0.0004680087
0.4639175258,0.0005493442
0.5051546392,0.0006306798
0.5463917526,0.0007120153
0.5945017182,0.0008069067
0.6426116838,0.0009017982
0.6769759450,0.0009695778
0.7182130584,0.0010509133
0.7663230241,0.0011458048
0.8144329897,0.0012406962
0.8625429553,0.0013355877
0.8969072165,0.0014033673
0.9518900344,0.0015118147
0.9931271478,0.0015931502
1.0343642612,0.0075916455
1.0756013746,0.0076729810
1.1168384880,0.0136714763
1.1512027491,0.0314907352
1.1786941581,0.0433792784
1.2061855670,0.0611849814
1.2268041237,0.0789771284
1.2542955326,0.0967828314
1.2817869416,0.1205056942
1.3092783505,0.1442285569
1.3367697595,0.1620342599
1.3642611684,0.1798399629
1.3917525773,0.1917285061
1.4192439863,0.1917827298
1.4467353952,0.1859197937
1.4742268041,0.1741396978
1.5017182131,0.1564424422
1.5292096220,0.1387451866
1.5498281787,0.1269515349
1.5773195876,0.1092542793
1.6048109966,0.0974741834
1.6323024055,0.1034455669
1.6597938144,0.1094169503
1.6804123711,0.1212919376
1.7010309278,0.1450012444
1.7285223368,0.1687241072
1.7491408935,0.1924334140
1.7697594502,0.2161427208
1.7972508591,0.2398655835
1.8247422680,0.2576712865
1.8522336770,0.2636426700
1.8797250859,0.2518625741
1.9072164948,0.2400824783
1.9347079038,0.2164680629
1.9553264605,0.1928400916
1.9759450172,0.1751292801
1.9965635739,0.1515013088
2.0103092784,0.1337769414
2.0240549828,0.1160525739
2.0446735395,0.0983417624
2.0652920962,0.0806309509
2.0859106529,0.0688372991
2.1065292096,0.0629608071
2.1340206186,0.0689321906
2.1546391753,0.0867243376
2.1752577320,0.1104336444
2.1890034364,0.1400465551
2.2027491409,0.1637423060
2.2096219931,0.1933416607
2.2164948454,0.2229410155
2.2233676976,0.2466232104
2.2371134021,0.2762361211
2.2439862543,0.2999183161
2.2508591065,0.3295176708
2.2577319588,0.3591170256
2.2646048110,0.3887163803
2.2714776632,0.4242328948
2.2783505155,0.4538322495
2.2852233677,0.4893487640
2.2920962199,0.5189481188
2.2989690722,0.5485474735
2.3127147766,0.5840775439
2.3195876289,0.6195940584
2.3333333333,0.6551241289
2.3402061856,0.6906406434
2.3470790378,0.7320743176
2.3608247423,0.7676043881
2.3676975945,0.7972037428
2.3883161512,0.8268302094
2.4089347079,0.8564566760
2.4364261168,0.8565108996
2.4570446735,0.8328829284
2.4707903780,0.8092414011
2.4845360825,0.7855998739
2.4982817869,0.7560411870
2.5120274914,0.7264825000
2.5257731959,0.6969238130
2.5395189003,0.6555308065
2.5532646048,0.6259721195
2.5670103093,0.6023305923
2.5807560137,0.5609375858
2.5945017182,0.5372960586
2.6219931271,0.5195988030
2.6494845361,0.5078187072
2.6838487973,0.5078864868
2.7182130584,0.5079542664
2.7457044674,0.4961741705
2.7731958763,0.4784769149
2.7869415808,0.4548353877
2.8075601375,0.4312074164
2.8281786942,0.3957451256
2.8419243986,0.3661864387
2.8556701031,0.3366277517
2.873493976,0.302325581
2.90060241,0.255813953
2.936746988,0.19379845
2.972891566,0.147286822
3,0.11627907
3.027108434,0.093023256
3.072289157,0.07751938
3.108433735,0.07751938
3.144578313,0.108527132
3.180722892,0.139534884
